txt,label
มีรูายละเอียดทัศนศึกษาของนักเรียนชั้น ป.2 บ้างไหม,4
กิจกรรมบาสต้านยาปีนี้จัดช่วงไหนเหรอครับ,3
โรงเรียนเปิดให้นักเรียนหญิงเรียน รด ไหมคะ,4
ขอเบอร์ติดต่อครูประจำชั้น ป.5/12 หน่อยครับ พอดีน้องไปทัศนศึกษาแล้วลืมของไว้ที่บ้าน พ่อจะเอาของไปให้ครับ,4
มีทุนการศึกษาสำหรับนักเรียนประเภทขาดเเคลนไหม,0
ท้องฟ้าจำลองของโรงเรียน บุคคลภายนอกสามารถเข้าไปรับชมได้ไหมคะ,3
จะสมัครเป็นพนักงานฝ่ายสารสนเทศตามที่ประกาศในเพจอ่ะครับ ขอสอบถามเรื่องเอกสารหน่อยได้ไหมครับ,4
ค่ายคอมพิวเตอร์ต้องลงทะเบียนสมัครที่ไหนเหรอครับ,3
ขอรายละเอียดรับสมัครครูภาษาอังกฤษหน่อยได้ไหมคะ,4
จะสมัครเข้าชมรมดาราศาสตร์นี่ต้องถามครูคนไหนเหรอครับ,4
กีฬาสีของโรงเรียนจัดวันไหนเหรอครับ เมื่อไหร่รายละเอียดจะออกมา,3
ครูคะ บัตรนักเรียนหายสามารถแจ้งได้ที่ไหนคะ,5
งานกีฬาสีศิษย์เก่าเข้าไปได้ไหมครับครู,3
คอร์สว่ายน้ำเปิดสอนตอนปิดเทอมไหม,5
ตอนนี้ยังรับสมัครครูภาษาอยู่ไหมครับ,4
ทำบัตรนักเรียนใหม่ต้องติดต่ออย่างไรเหรอครับ,4
เครื่องแสกนบัตรนักเรียนอาคาร 100 ปี ชั้น 2 เสียครับ,5
โรงเรียนชลประทานวิทยา สามารถเบิกค่าประกันอุบัติเหตุได้ไหม,4
รายละเอียดของงานวันกีฬาสีจะมาเมื่อไหร่ครับ,3
สามารถสอบถามรายละเอียดการออกแบบชุดกีฬาสีของปีนี้หน่อยค่ะ,5
ปิดเทอมใหญ่จะมีเรียน Summer สำหรับนักเรียนมัธยมไหม,0
โรงเรียนมีสวัสดิการเกี่ยวกับทุนช่วยเหลือด้านการศึกษาบ้างหรือป่าว,0
ขอดูตารางสอบ,1
ขอดูตารางสอบ ม.4 สายวิทย์,1
ติดต่อสอบถามเรื่องการซื้ออุปกรณ์การเรียนด้วยครับ ,2
ที่สหกรณ์มีหมวก รด ขายไหมครับ,2
นักเรียนชายสามารถตัดผมทรงอะไรได้บ้าง,4
สามารถดูผลการเรียนได้ที่ไหน,1
เกรดออกเมื่อไหร่เหรอครับ,1
โรงเรียนมีกิจกรรมจิตอาสาไหมคะ ,3
ขออนุยาติสิบถาม ตอนนี้สามารถเข้า รร.ได้มั้ยคะ พอดีลืมสายชาจไว้ใต้โต๊ะอ่ะค่ะ,3
ทรฃงผมนักเรียนชายที่ถูกระเบียบเป็นแบบไหนคะ,3
1 ห้องเรียนมร นร กี่คนคะ,3
สามารถเข้าไปส่งลูกใน รร ได้ไหมคะ,2
รอรับลูกได้จุดไหนของ รร ได้บ้างคะ,2
ยังรับสมัครครูอยู่ไหมคะ,4
ท้องฟ้าจำลองเปิดให้บริการยังคะ,3
รร ปิดประตูกี่โมงคะ,3
