txt,label
รถตู้โรงเรียนจ่ายเป็นรายเดือนหรือรายเทอมครับ,4  
ตอนนี้มีรับสมัครพนักงานของโรงเรียนไหมครับ,4  
เปิดรับสมัครครูช่วงไหนเหรอคะ,4  
ขอรายละเอียดการติดต่อใช้สถานที่สำหรับบุคคลภายนอกหน่อยครับ,4  
ที่สหกรณ์มีเครื่องแบบนักศึกษาวิชาทหารขายไหมครับ,2  
ทำไมประตูทางเข้าฝั่งวัดชลประทานถึงไม่เปิดให้เข้าเเล้วล่ะครับ,3  
โรงเรียนปิดกี่โมงเหรอครับ พอดีลืมของไว้ที่โรงเรียน ตอน 20:00 ยังสามารถเข้าไปในโรงเรียนได้ไหม,4  
มีรูายละเอียดทัศนศึกษาของนักเรียนชั้น ป.2 บ้างไหม,4  
กิจกรรมบาสต้านยาปีนี้จัดช่วงไหนเหรอครับ,3  
โรงเรียนเปิดให้นักเรียนหญิงเรียน รด ไหมคะ,4  
ขอเบอร์ติดต่อครูประจำชั้น ป.5/12 หน่อยครับ พอดีน้องไปทัศนศึกษาแล้วลืมของไว้ที่บ้าน พ่อจะเอาของไปให้ครับ,4  
มีทุนการศึกษาสำหรับนักเรียนประเภทขาดเเคลนไหม,0  
ท้องฟ้าจำลองของโรงเรียน บุคคลภายนอกสามารถเข้าไปรับชมได้ไหมคะ,3  
จะสมัครเป็นพนักงานฝ่ายสารสนเทศตามที่ประกาศในเพจอ่ะครับ ขอสอบถามเรื่องเอกสารหน่อยได้ไหมครับ,4  
ค่ายคอมพิวเตอร์ต้องลงทะเบียนสมัครที่ไหนเหรอครับ,3  
ขอรายละเอียดรับสมัครครูภาษาอังกฤษหน่อยได้ไหมคะ,4  
จะสมัครเข้าชมรมดาราศาสตร์นี่ต้องถามครูคนไหนเหรอครับ,4  
กีฬาสีของโรงเรียนจัดวันไหนเหรอครับ เมื่อไหร่รายละเอียดจะออกมา,3  
ครูคะ บัตรนักเรียนหายสามารถแจ้งได้ที่ไหนคะ,5  
งานกีฬาสีศิษย์เก่าเข้าไปได้ไหมครับครู,3  
คอร์สว่ายน้ำเปิดสอนตอนปิดเทอมไหม,5  
ตอนนี้ยังรับสมัครครูภาษาอยู่ไหมครับ,4  
ทำบัตรนักเรียนใหม่ต้องติดต่ออย่างไรเหรอครับ,4  
เครื่องแสกนบัตรนักเรียนอาคาร 100 ปี ชั้น 2 เสียครับ,5  
โรงเรียนชลประทานวิทยา สามารถเบิกค่าประกันอุบัติเหตุได้ไหม,4  
รายละเอียดของงานวันกีฬาสีจะมาเมื่อไหร่ครับ,3  
สามารถสอบถามรายละเอียดการออกแบบชุดกีฬาสีของปีนี้หน่อยค่ะ,5  
ปิดเทอมใหญ่จะมีเรียน Summer สำหรับนักเรียนมัธยมไหม,0  
โรงเรียนมีสวัสดิการเกี่ยวกับทุนช่วยเหลือด้านการศึกษาบ้างหรือป่าว,0  
ขอดูตารางสอบ,1  
ขอดูตารางสอบ ม.4 สายวิทย์,1  
ติดต่อสอบถามเรื่องการซื้ออุปกรณ์การเรียนด้วยครับ  2  
ที่สหกรณ์มีหมวก รด ขายไหมครับ,2  
นักเรียนชายสามารถตัดผมทรงอะไรได้บ้าง,4  
สามารถดูผลการเรียนได้ที่ไหน,1  
เกรดออกเมื่อไหร่เหรอครับ,1  
โรงเรียนมีกิจกรรมจิตอาสาไหมคะ  3  
